Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1666975415.2912116,0,60215,0,GPS1_Frame,42.34574666666667,-71.07529,18.3,329059.4138689151,4690251.054590328,19,T,1
1666975416.2930553,0,60216,0,GPS1_Frame,42.345749999999995,-71.07525333333334,18.8,329062.4432426854,4690251.351008755,19,T,1
1666975417.294774,0,60217,0,GPS1_Frame,42.34573666666667,-71.075215,18.6,329065.5647318533,4690249.793370333,19,T,1
1666975418.2907097,0,60218,0,GPS1_Frame,42.34570833333334,-71.07518666666667,18.4,329067.82183862454,4690246.590202273,19,T,1
1666975419.2891178,0,60219,0,GPS1_Frame,42.345671666666675,-71.07516333333334,18.6,329069.6444970661,4690242.4717340255,19,T,1
1666975420.2892294,0,60220,0,GPS1_Frame,42.345626666666675,-71.07513999999999,19.0,329071.44457247783,4690237.427912762,19,T,1
1666975421.2881944,0,60221,0,GPS1_Frame,42.34557499999999,-71.07511166666667,19.7,329073.6384482337,4690231.633756844,19,T,1
1666975422.288401,0,60222,0,GPS1_Frame,42.34551833333333,-71.07508333333334,20.5,329075.8187771536,4690225.284389637,19,T,1
1666975423.2874627,0,60223,0,GPS1_Frame,42.345456666666664,-71.07505166666667,20.7,329078.26013737975,4690218.373109771,19,T,1
1666975424.2868683,0,60224,0,GPS1_Frame,42.345396666666666,-71.07502166666667,20.9,329080.56873078714,4690211.650252313,19,T,1
1666975425.2874851,0,60225,0,GPS1_Frame,42.34533666666666,-71.07499166666666,21.2,329082.8773290871,4690204.927395813,19,T,1
1666975426.2854683,0,60226,0,GPS1_Frame,42.34527333333334,-71.07495999999999,21.4,329085.31418815267,4690197.831048324,19,T,1
1666975427.2865422,0,60227,0,GPS1_Frame,42.34521333333334,-71.07492833333335,21.8,329087.7600858033,4690191.1048433045,19,T,1
1666975428.286661,0,60228,0,GPS1_Frame,42.345155000000005,-71.07489833333334,22.6,329090.0732156753,4690184.567060479,19,T,1
1666975429.2856836,0,60229,0,GPS1_Frame,42.345106666666666,-71.07486333333333,23.9,329092.8253174685,4690179.129651644,19,T,1
1666975430.2851412,0,60230,0,GPS1_Frame,42.34504666666667,-71.07483833333335,24.3,329094.7220714546,4690172.416851167,19,T,1
1666975431.2864764,0,60231,0,GPS1_Frame,42.34498166666667,-71.07481,23.9,329096.87986026437,4690165.142138704,19,T,1
1666975432.2851846,0,60232,0,GPS1_Frame,42.34491833333333,-71.07477666666666,24.2,329099.4540401583,4690158.042447084,19,T,1
1666975433.2851593,0,60233,0,GPS1_Frame,42.344848333333324,-71.07474,24.3,329102.2847414281,4690150.195773519,19,T,1
1666975434.284614,0,60234,0,GPS1_Frame,42.34478166666666,-71.07470333333335,24.7,329105.1244817412,4690142.719242751,19,T,1
1666975435.2841907,0,60235,0,GPS1_Frame,42.34471666666666,-71.07466833333334,25.2,329107.8314542471,4690135.431134135,19,T,1
1666975436.2856433,0,60236,0,GPS1_Frame,42.344654999999996,-71.07463666666666,25.6,329110.2728836385,4690128.519868188,19,T,1
1666975437.2843857,0,60237,0,GPS1_Frame,42.344590000000004,-71.07460999999999,25.0,329112.2934147429,4690121.248511818,19,T,1
1666975438.28496,0,60238,0,GPS1_Frame,42.34452666666666,-71.07458666666666,23.9,329114.04388476076,4690114.168926756,19,T,1
1666975439.2848475,0,60239,0,GPS1_Frame,42.344478333333335,-71.07456333333333,24.1,329115.83500023326,4690108.754978405,19,T,1
1666975440.2851677,0,60240,0,GPS1_Frame,42.34443833333333,-71.07454166666666,24.3,329117.51140606636,4690104.269733863,19,T,1
1666975441.285006,0,60241,0,GPS1_Frame,42.34440333333334,-71.07451999999999,24.4,329119.2013610733,4690100.339701842,19,T,1
1666975442.2860436,0,60242,0,GPS1_Frame,42.34437166666667,-71.07450333333333,24.0,329120.4884758459,4690096.789861007,19,T,1
1666975443.283076,0,60243,0,GPS1_Frame,42.34434833333333,-71.07448833333333,23.4,329121.660878522,4690094.16872359,19,T,1
1666975444.2842574,0,60244,0,GPS1_Frame,42.34432833333334,-71.07446833333333,22.6,329123.2541868208,4690091.907678544,19,T,1
1666975445.2840657,0,60245,0,GPS1_Frame,42.34432333333333,-71.07443166666667,21.2,329126.26104755554,4690091.278773078,19,T,1
1666975446.2857542,0,60246,0,GPS1_Frame,42.344325,-71.07438333333333,20.0,329130.2470087075,4690091.366704375,19,T,1
1666975447.2856114,0,60247,0,GPS1_Frame,42.344335,-71.07432333333333,19.0,329135.2165841107,4690092.356544742,19,T,1
1666975448.28478,0,60248,0,GPS1_Frame,42.34435166666667,-71.07425833333333,18.2,329140.6160916275,4690094.076623086,19,T,1
1666975449.2834399,0,60249,0,GPS1_Frame,42.34437166666667,-71.07418666666668,17.6,329146.57379061147,4690096.153449726,19,T,1
1666975450.283114,0,60250,0,GPS1_Frame,42.34439166666666,-71.07411,17.1,329152.94335909985,4690098.220233862,19,T,1
1666975451.2836473,0,60251,0,GPS1_Frame,42.344415,-71.07402833333335,16.7,329159.73382576986,4690100.647117949,19,T,1
1666975452.2839715,0,60252,0,GPS1_Frame,42.34444,-71.07394333333333,16.4,329166.8033837731,4690103.2523813825,19,T,1
1666975453.2835035,0,60253,0,GPS1_Frame,42.34446500000001,-71.07385166666667,16.1,329174.42209991027,4690105.844256838,19,T,1
1666975454.2842083,0,60254,0,GPS1_Frame,42.34449166666666,-71.07375333333333,15.8,329182.5944874628,4690108.607816757,19,T,1
1666975455.2908058,0,60255,0,GPS1_Frame,42.344519999999996,-71.07365166666666,15.5,329191.0459634847,4690111.549759866,19,T,1
1666975456.2814026,0,60256,0,GPS1_Frame,42.34454833333333,-71.07355,15.3,329199.49743196846,4690114.491712973,19,T,1
1666975457.2815027,0,60257,0,GPS1_Frame,42.344575,-71.07344833333333,15.1,329207.94437962305,4690117.248605416,19,T,1
1666975458.2835302,0,60258,0,GPS1_Frame,42.34460333333333,-71.07334333333333,14.9,329216.6704144806,4690120.183882687,19,T,1
1666975459.281833,0,60259,0,GPS1_Frame,42.344631666666665,-71.07324,14.7,329225.25915099157,4690123.122518371,19,T,1
1666975460.2872908,0,60260,0,GPS1_Frame,42.344660000000005,-71.07313666666667,14.6,329233.84787983913,4690126.061164388,19,T,1
1666975461.2801304,0,60261,0,GPS1_Frame,42.34468833333334,-71.07303333333333,14.4,329242.43660101935,4690128.999820735,19,T,1
1666975462.2798038,0,60262,0,GPS1_Frame,42.344714999999994,-71.07293333333334,14.3,329250.74622162036,4690131.760111249,19,T,1
1666975463.287031,0,60263,0,GPS1_Frame,42.34474166666667,-71.07283833333332,14.2,329258.64396430424,4690134.530452734,19,T,1
1666975464.286377,0,60264,0,GPS1_Frame,42.344766666666665,-71.07275333333334,14.2,329265.71344704437,4690137.135814023,19,T,1
1666975465.285432,0,60265,0,GPS1_Frame,42.34478833333333,-71.07267499999999,14.1,329272.22474017733,4690139.384428303,19,T,1
1666975466.284996,0,60266,0,GPS1_Frame,42.34480666666666,-71.07260500000001,14.0,329278.0405551145,4690141.279640783,19,T,1
1666975467.2861319,0,60267,0,GPS1_Frame,42.34482333333334,-71.07254833333333,14.0,329282.75353431946,4690143.0165603245,19,T,1
1666975468.2829235,0,60268,0,GPS1_Frame,42.344836666666666,-71.07250333333333,13.9,329286.496457884,4690144.406767505,19,T,1
1666975469.2847776,0,60269,0,GPS1_Frame,42.344845,-71.07247166666666,13.9,329289.12752574554,4690145.268536649,19,T,1
1666975470.2847428,0,60270,0,GPS1_Frame,42.344849999999994,-71.072445,13.8,329291.3377004622,4690145.770204822,19,T,1
1666975471.2849667,0,60271,0,GPS1_Frame,42.34485166666666,-71.07241666666667,13.8,329293.67614276044,4690145.898385934,19,T,1
1666975472.2865734,0,60272,0,GPS1_Frame,42.344848333333324,-71.07238333333333,13.7,329296.4129221484,4690145.461316715,19,T,1
1666975473.2775471,0,60273,0,GPS1_Frame,42.34483333333333,-71.072345,13.7,329299.5299957148,4690143.718715006,19,T,1
1666975474.2782025,0,60274,0,GPS1_Frame,42.34480666666666,-71.07230833333332,13.6,329302.47820487217,4690140.683966346,19,T,1
1666975475.277389,0,60275,0,GPS1_Frame,42.344766666666665,-71.07228,13.8,329304.70387940947,4690136.1853846945,19,T,1
1666975476.279373,0,60276,0,GPS1_Frame,42.34471833333334,-71.07225,14.1,329307.0442938773,4690130.758104419,19,T,1
1666975477.2771487,0,60277,0,GPS1_Frame,42.344668333333324,-71.07221333333334,14.4,329309.9293635005,4690125.13237003,19,T,1
1666975478.276372,0,60278,0,GPS1_Frame,42.344611666666665,-71.072175,14.8,329312.93368654605,4690118.763008365,19,T,1
1666975479.2757323,0,60279,0,GPS1_Frame,42.34455333333334,-71.07213666666667,15.4,329315.93350500066,4690112.208577556,19,T,1
1666975480.2781067,0,60280,0,GPS1_Frame,42.34448166666666,-71.072115,16.0,329317.5243380292,4690104.207042214,19,T,1
1666975481.2755759,0,60281,0,GPS1_Frame,42.34441166666667,-71.07209166666667,16.7,329319.25697673217,4690096.387232195,19,T,1
1666975482.2798355,0,60282,0,GPS1_Frame,42.34434833333333,-71.07206666666666,17.4,329321.1449521709,4690089.304359537,19,T,1
1666975483.2772183,0,60283,0,GPS1_Frame,42.34428666666666,-71.07204166666666,17.8,329323.03744215047,4690082.40655822,19,T,1
1666975484.274745,0,60284,0,GPS1_Frame,42.34423,-71.07201833333333,18.4,329324.8061753572,4690076.067315291,19,T,1
1666975485.2774875,0,60285,0,GPS1_Frame,42.34417833333334,-71.07199833333334,18.6,329326.31385938113,4690070.289976354,19,T,1
1666975486.275126,0,60286,0,GPS1_Frame,42.34412666666667,-71.071985,18.1,329327.2723796681,4690064.526020701,19,T,1
1666975487.2747269,0,60287,0,GPS1_Frame,42.34408333333334,-71.07197333333333,17.7,329328.11616029544,4690059.690764162,19,T,1
1666975488.2745876,0,60288,0,GPS1_Frame,42.34405166666667,-71.07196666666667,17.3,329328.5796369428,4690056.16103929,19,T,1
1666975489.275452,0,60289,0,GPS1_Frame,42.34403333333333,-71.07196166666667,17.4,329328.9419023311,4690054.115225245,19,T,1
1666975490.274264,0,60290,0,GPS1_Frame,42.34402333333334,-71.07195833333334,17.6,329329.189426057,4690052.998110082,19,T,1
1666975491.2760985,0,60291,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975492.273911,0,60292,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975493.2741408,0,60293,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975494.2760606,0,60294,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975495.2753766,0,60295,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975496.2775357,0,60296,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975497.275746,0,60297,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975498.2747865,0,60298,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975499.274935,0,60299,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975500.2762337,0,60300,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975501.273399,0,60301,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975502.275943,0,60302,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975503.273294,0,60303,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975504.276884,0,60304,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975505.2723994,0,60305,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975506.2748826,0,60306,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975507.272976,0,60307,0,GPS1_Frame,42.344024999999995,-71.07195833333334,17.6,329329.19393605134,4690053.183180716,19,T,1
1666975508.2699583,0,60308,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975509.272357,0,60309,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975510.2706745,0,60310,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975511.2712467,0,60311,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975512.27179,0,60312,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975513.2694905,0,60313,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975514.2688994,0,60314,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975515.270007,0,60315,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975516.2684982,0,60316,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975517.2716405,0,60317,0,GPS1_Frame,42.344026666666664,-71.07195833333334,17.6,329329.198446046,4690053.368251353,19,T,1
1666975518.2679157,0,60318,0,GPS1_Frame,42.344026666666664,-71.07196,17.6,329329.06115418416,4690053.3715970265,19,T,1
1666975519.2691162,0,60319,0,GPS1_Frame,42.344026666666664,-71.07196,17.6,329329.06115418416,4690053.3715970265,19,T,1
1666975520.267148,0,60320,0,GPS1_Frame,42.344026666666664,-71.07196,17.7,329329.06115418416,4690053.3715970265,19,T,1
1666975521.2680736,0,60321,0,GPS1_Frame,42.344026666666664,-71.07196,17.7,329329.06115418416,4690053.3715970265,19,T,1
1666975522.2704527,0,60322,0,GPS1_Frame,42.344026666666664,-71.07196,17.7,329329.06115418416,4690053.3715970265,19,T,1
1666975523.2703035,0,60323,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975524.2691236,0,60324,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975525.2733068,0,60325,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975526.268374,0,60326,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975527.2696202,0,60327,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975528.2689795,0,60328,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975529.2687948,0,60329,0,GPS1_Frame,42.344028333333334,-71.07196,17.7,329329.06566418253,4690053.556667662,19,T,1
1666975530.272654,0,60330,0,GPS1_Frame,42.344028333333334,-71.07196,17.8,329329.06566418253,4690053.556667662,19,T,1
1666975531.270621,0,60331,0,GPS1_Frame,42.344028333333334,-71.07196,17.8,329329.06566418253,4690053.556667662,19,T,1
1666975532.2688708,0,60332,0,GPS1_Frame,42.344030000000004,-71.07196,17.8,329329.070174181,4690053.741738299,19,T,1
1666975533.2660809,0,60333,0,GPS1_Frame,42.344030000000004,-71.07196,17.8,329329.070174181,4690053.741738299,19,T,1
1666975534.2680426,0,60334,0,GPS1_Frame,42.344030000000004,-71.07195833333334,17.9,329329.2074660355,4690053.738392625,19,T,1
1666975535.2686489,0,60335,0,GPS1_Frame,42.34402,-71.07195166666666,18.0,329329.7295735779,4690052.614586145,19,T,1
1666975536.2691495,0,60336,0,GPS1_Frame,42.344001666666664,-71.07193833333334,18.3,329330.77829914936,4690050.552043957,19,T,1
1666975537.2686744,0,60337,0,GPS1_Frame,42.34397666666667,-71.07192666666667,18.5,329331.6716937325,4690047.752565034,19,T,1
1666975538.267858,0,60338,0,GPS1_Frame,42.34394833333334,-71.07191833333333,18.6,329332.28148525476,4690044.589636195,19,T,1
1666975539.2710028,0,60339,0,GPS1_Frame,42.34391333333333,-71.07191833333333,18.4,329332.1867773731,4690040.703152905,19,T,1
1666975540.2682283,0,60340,0,GPS1_Frame,42.34387666666667,-71.07194,18.5,329330.3027612017,4690036.675092101,19,T,1
1666975541.2684627,0,60341,0,GPS1_Frame,42.34384,-71.07197833333333,18.7,329327.0458203268,4690032.680488648,19,T,1
1666975542.2705305,0,60342,0,GPS1_Frame,42.34380666666666,-71.07202833333334,19.1,329322.83684964705,4690029.079448295,19,T,1
1666975543.2685611,0,60343,0,GPS1_Frame,42.34377333333334,-71.07208833333334,19.4,329317.8041201584,4690025.49848559,19,T,1
1666975544.2675369,0,60344,0,GPS1_Frame,42.343735,-71.07215666666666,19.2,329312.07139183854,4690021.379044388,19,T,1
1666975545.2721145,0,60345,0,GPS1_Frame,42.343695,-71.07223333333333,18.6,329305.64768323326,4690017.091267605,19,T,1
1666975546.2709863,0,60346,0,GPS1_Frame,42.34365833333333,-71.07231,18.2,329299.2329881262,4690013.173637765,19,T,1
1666975547.271903,0,60347,0,GPS1_Frame,42.34361666666667,-71.07239,17.8,329292.530167512,4690008.707494452,19,T,1
1666975548.2742174,0,60348,0,GPS1_Frame,42.34357,-71.072475,17.2,329285.4019264471,4690003.696184936,19,T,1
1666975549.272791,0,60349,0,GPS1_Frame,42.343525,-71.07256000000001,16.8,329278.2781863512,4689998.869953038,19,T,1
1666975550.267759,0,60350,0,GPS1_Frame,42.343484999999994,-71.07264,16.5,329271.57984979975,4689994.588899702,19,T,1
1666975551.2733126,0,60351,0,GPS1_Frame,42.34344666666666,-71.07271333333333,16.1,329265.4351890726,4689990.4795356225,19,T,1
1666975552.2747378,0,60352,0,GPS1_Frame,42.343408333333336,-71.07278666666666,15.9,329259.29052104184,4689986.370176746,19,T,1
1666975553.2750974,0,60353,0,GPS1_Frame,42.34336666666666,-71.07286333333333,15.6,329252.8622352893,4689981.897376066,19,T,1
1666975554.274403,0,60354,0,GPS1_Frame,42.34332666666666,-71.07293833333333,15.4,329246.5757467203,4689977.606304452,19,T,1
1666975555.2738602,0,60355,0,GPS1_Frame,42.343289999999996,-71.07300666666667,15.2,329240.8474487213,4689973.67199008,19,T,1
1666975556.2731624,0,60356,0,GPS1_Frame,42.343259999999994,-71.07306166666667,15.1,329236.2355419996,4689970.451183077,19,T,1
1666975557.273053,0,60357,0,GPS1_Frame,42.34323166666666,-71.07310000000001,14.9,329233.0010794889,4689967.3819744075,19,T,1
1666975558.274881,0,60358,0,GPS1_Frame,42.343205000000005,-71.07312499999999,15.0,329230.8694759686,4689964.471057318,19,T,1
1666975559.2741582,0,60359,0,GPS1_Frame,42.343183333333336,-71.07313333333333,14.9,329230.12434538483,4689962.081876963,19,T,1
1666975560.2736013,0,60360,0,GPS1_Frame,42.34316833333334,-71.07313500000001,15.2,329229.9464393151,4689960.419588902,19,T,1
1666975561.2733486,0,60361,0,GPS1_Frame,42.343156666666665,-71.07313166666667,15.3,329230.1894394712,4689959.117399408,19,T,1
1666975562.2723668,0,60362,0,GPS1_Frame,42.34314666666668,-71.07312833333334,15.6,329230.43695219903,4689958.000280553,19,T,1
1666975563.2665913,0,60363,0,GPS1_Frame,42.34313999999999,-71.07312499999999,15.8,329230.69348994177,4689957.253302954,19,T,1
1666975564.2681782,0,60364,0,GPS1_Frame,42.343136666666666,-71.07312,16.1,329231.0963464567,4689956.873119077,19,T,1
1666975565.267341,0,60365,0,GPS1_Frame,42.343136666666666,-71.07311666666666,16.5,329231.3709340774,4689956.866424003,19,T,1
1666975566.2685018,0,60366,0,GPS1_Frame,42.34313,-71.07310666666667,16.9,329232.17664726824,4689956.106056354,19,T,1
1666975567.2663167,0,60367,0,GPS1_Frame,42.34311833333333,-71.07309000000001,17.2,329233.5179988519,4689954.777086951,19,T,1
1666975568.2673979,0,60368,0,GPS1_Frame,42.34310666666667,-71.07307,17.6,329235.1339387046,4689953.441422898,19,T,1
1666975569.2663732,0,60369,0,GPS1_Frame,42.34309,-71.07304833333333,17.8,329236.8736362065,4689951.54719995,19,T,1
1666975570.2678697,0,60370,0,GPS1_Frame,42.343066666666665,-71.073025,18.0,329238.73257967277,4689948.909347596,19,T,1
1666975571.264977,0,60371,0,GPS1_Frame,42.343046666666666,-71.07300333333333,18.3,329240.4632549456,4689946.644984377,19,T,1
1666975572.2684405,0,60372,0,GPS1_Frame,42.343026666666674,-71.07298333333333,18.5,329242.05663732305,4689944.383968941,19,T,1
1666975573.2653897,0,60373,0,GPS1_Frame,42.343011666666676,-71.07297,18.9,329243.1143807182,4689942.691554921,19,T,1
1666975574.2676752,0,60374,0,GPS1_Frame,42.34300499999999,-71.07295833333333,19.2,329244.0573909557,4689941.927841443,19,T,1
1666975575.2664518,0,60375,0,GPS1_Frame,42.34299666666667,-71.07294833333334,19.4,329244.85859522375,4689940.982404744,19,T,1
1666975576.2663424,0,60376,0,GPS1_Frame,42.34298833333334,-71.07293666666666,19.5,329245.79709384695,4689940.033620898,19,T,1
1666975577.267398,0,60377,0,GPS1_Frame,42.342976666666665,-71.07291833333333,19.7,329247.2757453421,4689938.701307084,19,T,1
1666975578.2668457,0,60378,0,GPS1_Frame,42.34296333333334,-71.07289666666667,20.0,329249.0244738206,4689937.177228628,19,T,1
1666975579.2673047,0,60379,0,GPS1_Frame,42.34295166666667,-71.07287666666666,20.3,329250.64042075025,4689935.841568392,19,T,1
1666975580.2654955,0,60380,0,GPS1_Frame,42.342933333333335,-71.07285,20.6,329252.78749787196,4689933.752237664,19,T,1
1666975581.266202,0,60381,0,GPS1_Frame,42.34292000000001,-71.07282000000001,21.5,329255.2227001944,4689932.211425372,19,T,1
1666975582.2641757,0,60382,0,GPS1_Frame,42.342891666666674,-71.07278166666667,22.1,329258.30376990675,4689928.988243456,19,T,1
1666975583.2642534,0,60383,0,GPS1_Frame,42.342864999999996,-71.072745,22.8,329261.252059696,4689925.953480532,19,T,1
1666975584.265263,0,60384,0,GPS1_Frame,42.342831666666676,-71.07270666666666,23.3,329264.31960044615,4689922.175089629,19,T,1
1666975585.2662597,0,60385,0,GPS1_Frame,42.342796666666665,-71.072665,23.6,329267.6572222484,4689918.204935969,19,T,1
1666975586.2658803,0,60386,0,GPS1_Frame,42.34276333333334,-71.072625,24.0,329270.8620646328,4689914.4232013775,19,T,1
1666975587.2648165,0,60387,0,GPS1_Frame,42.342731666666666,-71.07258833333334,24.2,329273.7968324196,4689910.833232323,19,T,1
1666975588.2649193,0,60388,0,GPS1_Frame,42.3427,-71.07255166666667,24.5,329276.73160329205,4689907.243264606,19,T,1
1666975589.2639856,0,60389,0,GPS1_Frame,42.34266666666667,-71.07251500000001,24.7,329279.661866153,4689903.46822762,19,T,1
1666975590.2639546,0,60390,0,GPS1_Frame,42.34263166666666,-71.07247666666667,25.0,329282.7249161622,4689899.504774876,19,T,1
1666975591.2655191,0,60391,0,GPS1_Frame,42.342598333333335,-71.072435,25.5,329286.06707061187,4689895.7197013395,19,T,1
1666975592.2641294,0,60392,0,GPS1_Frame,42.342561666666676,-71.072395,25.7,329289.26291205303,4689891.567834685,19,T,1
1666975593.2630272,0,60393,0,GPS1_Frame,42.34252166666667,-71.07234833333334,25.9,329292.99891651387,4689887.032443262,19,T,1
1666975594.2642179,0,60394,0,GPS1_Frame,42.342485,-71.0723,26.1,329296.8812423705,4689882.863848989,19,T,1
1666975595.2678187,0,60395,0,GPS1_Frame,42.34244833333334,-71.07225,26.2,329300.9008682226,4689878.6919109,19,T,1
1666975596.265529,0,60396,0,GPS1_Frame,42.34241166666667,-71.07220333333333,26.5,329304.64590816083,4689874.526667376,19,T,1
1666975597.2625763,0,60397,0,GPS1_Frame,42.342373333333335,-71.07215833333333,26.5,329308.24914688186,4689870.179701394,19,T,1
1666975598.26424,0,60398,0,GPS1_Frame,42.342333333333336,-71.07211000000001,26.6,329312.12247109984,4689865.640975033,19,T,1
1666975599.2648473,0,60399,0,GPS1_Frame,42.342291666666675,-71.07206500000001,26.7,329315.7166990902,4689860.923872046,19,T,1
1666975600.2642558,0,60400,0,GPS1_Frame,42.34224833333333,-71.07202333333333,26.4,329319.03183061536,4689856.028391996,19,T,1
1666975601.2652657,0,60401,0,GPS1_Frame,42.342211666666664,-71.07198,26.6,329322.50230231404,4689851.86985034,19,T,1
1666975602.2638772,0,60402,0,GPS1_Frame,42.342175,-71.07193666666667,26.3,329325.97277823,4689847.711310549,19,T,1
1666975603.265014,0,60403,0,GPS1_Frame,42.342143333333325,-71.071895,26.3,329329.31949146086,4689844.111329914,19,T,1
1666975604.2649758,0,60404,0,GPS1_Frame,42.342110000000005,-71.07185833333332,26.5,329332.2498104754,4689840.336316874,19,T,1
1666975605.263227,0,60405,0,GPS1_Frame,42.342076666666664,-71.07181666666666,26.5,329335.59202106274,4689836.551268894,19,T,1
1666975606.2628045,0,60406,0,GPS1_Frame,42.342045000000006,-71.07177333333334,26.9,329339.0760409336,4689832.9479478635,19,T,1
1666975607.262976,0,60407,0,GPS1_Frame,42.342011666666664,-71.07172999999999,27.0,329342.5555551178,4689829.15955811,19,T,1
1666975608.2644289,0,60408,0,GPS1_Frame,42.341975000000005,-71.07169,27.0,329345.751462013,4689825.007719493,19,T,1
1666975609.2624803,0,60409,0,GPS1_Frame,42.34194333333333,-71.07165,27.1,329348.96090023103,4689821.411094189,19,T,1
1666975610.2635658,0,60410,0,GPS1_Frame,42.34191166666666,-71.07161333333333,27.2,329351.8957488691,4689817.821160645,19,T,1
1666975611.266696,0,60411,0,GPS1_Frame,42.34188166666666,-71.07158,27.3,329354.5605164983,4689814.422989078,19,T,1
1666975612.2643998,0,60412,0,GPS1_Frame,42.341855,-71.07155333333334,27.5,329356.685118236,4689811.408339707,19,T,1
1666975613.263692,0,60413,0,GPS1_Frame,42.341833333333334,-71.07153,28.0,329358.5486551812,4689808.955592663,19,T,1
1666975614.266337,0,60414,0,GPS1_Frame,42.34180833333333,-71.07151999999999,27.9,329359.30480229674,4689806.159464444,19,T,1
1666975615.262624,0,60415,0,GPS1_Frame,42.341788333333334,-71.07151999999999,27.7,329359.25069614954,4689803.938617623,19,T,1
1666975616.2631462,0,60416,0,GPS1_Frame,42.34177833333333,-71.07151666666667,28.1,329359.4982365996,4689802.821504344,19,T,1
1666975617.2635515,0,60417,0,GPS1_Frame,42.34176833333333,-71.07150666666666,28.3,329360.29496425856,4689801.691011391,19,T,1
1666975618.262818,0,60418,0,GPS1_Frame,42.341765,-71.07149333333334,28.3,329361.3843209257,4689801.29411101,19,T,1
1666975619.2632356,0,60419,0,GPS1_Frame,42.34175666666667,-71.07147833333333,27.2,329362.59744824516,4689800.338654228,19,T,1
1666975620.2650282,0,60420,0,GPS1_Frame,42.34174666666666,-71.07145333333332,26.6,329364.6298481371,4689799.17805807,19,T,1
1666975621.2643566,0,60421,0,GPS1_Frame,42.341739999999994,-71.07141166666666,26.1,329368.0442343663,4689798.354155893,19,T,1
1666975622.2633235,0,60422,0,GPS1_Frame,42.34174500000001,-71.071355,25.7,329372.72585237573,4689798.79564721,19,T,1
