Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1666974658.0261524,0,1666974657,993639707,IMU1_Frame,0,0,0,,0.018618113092936907,0.007944000765051569,-0.9734471663207913,0.22801507208674854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014848,0.020444,-0.286384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.159,-0.991,-9.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.207,-0.0067,0.6802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-153.642,+002.285,-000.400,+00.2070,-00.0067,+00.6802,-00.159,-00.991,-09.834,+00.014848,+00.020444,-00.286384"
1666974658.0261655,0,1666974658,19245147,IMU1_Frame,0,0,0,,0.018943960750321336,0.007829473130564975,-0.9742519664332251,0.22452824232728993,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020108,0.030815,-0.282461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.22,-0.997,-10.431,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2024,0.0064,0.6721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-154.052,+002.317,-000.387,+00.2024,+00.0064,+00.6721,+00.220,-00.997,-10.431,+00.020108,+00.030815,-00.282461"
1666974658.07002,0,1666974658,44134378,IMU1_Frame,0,0,0,,0.019340950505921644,0.007711627592765393,-0.9750371017724813,0.22106358497165005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015766,0.04244,-0.284051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.455,-1.571,-10.389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2024,-0.0045,0.6855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-154.459,+002.357,-000.372,+00.2024,-00.0045,+00.6855,+00.455,-01.571,-10.389,+00.015766,+00.042440,-00.284051"
1666974658.0700321,0,1666974658,69521665,IMU1_Frame,0,0,0,,0.019664298526922065,0.007637729960071756,-0.9758068244085968,0.21761438804020009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010905,0.017856,-0.281616,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122,-1.587,-10.194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2152,-0.0308,0.6708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-154.864,+002.390,-000.364,+00.2152,-00.0308,+00.6708,+00.122,-01.587,-10.194,+00.010905,+00.017856,-00.281616"
1666974658.1187327,0,1666974658,96345663,IMU1_Frame,0,0,0,,0.01997712665769053,0.007648906695268563,-0.9765615496733133,0.2141727067964695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005537,0.025891,-0.283132,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.159,-1.402,-10.048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2106,-0.0217,0.675,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-155.268,+002.424,-000.366,+00.2106,-00.0217,+00.6750,+00.159,-01.402,-10.048,+00.005537,+00.025891,-00.283132"
1666974658.1582282,0,1666974658,120302438,IMU1_Frame,0,0,0,,0.020165285100460416,0.007658003552011754,-0.9773046454885557,0.2107376239898878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006086,0.011446,-0.280358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305,-1.489,-9.266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.205,-0.0156,0.6758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-155.671,+002.444,-000.371,+00.2050,-00.0156,+00.6758,+00.305,-01.489,-09.266,+00.006086,+00.011446,-00.280358"
1666974658.1582484,0,1666974658,145406246,IMU1_Frame,0,0,0,,0.020240984870818997,0.007650903179318743,-0.9780380138987868,0.20730028842458595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00572,0.002258,-0.280603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.352,-1.487,-9.294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2061,0.0003,0.6624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-156.074,+002.451,-000.377,+00.2061,+00.0003,+00.6624,+00.352,-01.487,-09.294,+00.005720,+00.002258,-00.280603"
1666974658.204854,0,1666974658,168295145,IMU1_Frame,0,0,0,,0.020240429135307342,0.007582702990897666,-0.9787632839804735,0.2038510769545488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015294,0.003057,-0.281864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.247,-1.429,-9.526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2078,-0.0176,0.677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-156.478,+002.448,-000.378,+00.2078,-00.0176,+00.6770,+00.247,-01.429,-09.526,+00.015294,+00.003057,-00.281864"
1666974658.204874,0,1666974658,193839311,IMU1_Frame,0,0,0,,0.020175219978601125,0.0073504215555986185,-0.9794760582457338,0.20041353029466302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027795,-0.00571,-0.281294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.279,-1.444,-9.709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2032,-0.0115,0.6756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-156.880,+002.434,-000.362,+00.2032,-00.0115,+00.6756,+00.279,-01.444,-09.709,+00.027795,-00.005710,-00.281294"
1666974658.2460861,0,1666974658,218657255,IMU1_Frame,0,0,0,,0.020076357001232698,0.006925146972889504,-0.9801812078582786,0.1969613718231292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037632,-0.018542,-0.281002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.101,-1.486,-9.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2003,-0.0105,0.6688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-157.283,+002.412,-000.325,+00.2003,-00.0105,+00.6688,+00.101,-01.486,-09.730,+00.037632,-00.018542,-00.281002"
1666974658.2460952,0,1666974658,244801044,IMU1_Frame,0,0,0,,0.01996613097759813,0.006454310956623547,-0.9808763646125682,0.19349742331176545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037497,-0.017475,-0.281801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.084,-1.551,-9.686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2012,-0.0174,0.6778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-157.687,+002.388,-000.283,+00.2012,-00.0174,+00.6778,-00.084,-01.551,-09.686,+00.037497,-00.017475,-00.281801"
1666974658.2926831,0,1666974658,270509481,IMU1_Frame,0,0,0,,0.019840114382651455,0.0061418368443349036,-0.9815577625204623,0.1900342246472575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017511,-0.008856,-0.28479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001,-1.824,-10.241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2003,-0.0095,0.6622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-158.091,+002.366,-000.259,+00.2003,-00.0095,+00.6622,+00.001,-01.824,-10.241,+00.017511,-00.008856,-00.284790"
1666974658.2939851,0,1666974658,293680191,IMU1_Frame,0,0,0,,0.019692914642281085,0.006119015125617274,-0.9822309136279671,0.1865400200502645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005298,-0.00938,-0.285167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041,-1.749,-9.984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1966,-0.0044,0.6609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-158.499,+002.348,-000.268,+00.1966,-00.0044,+00.6609,+00.041,-01.749,-09.984,-00.005298,-00.009380,-00.285167"
1666974658.3345718,0,1666974658,318475008,IMU1_Frame,0,0,0,,0.01954321088921,0.0063014955856253805,-0.9828848489213838,0.18307301227191497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018157,-0.012393,-0.281563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.092,-1.715,-9.535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1956,-0.0143,0.6753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-158.904,+002.334,-000.300,+00.1956,-00.0143,+00.6753,-00.092,-01.715,-09.535,-00.018157,-00.012393,-00.281563"
1666974658.3796809,0,1666974658,355349779,IMU1_Frame,0,0,0,,0.019392464178496705,0.006644637605098777,-0.9835217657769753,0.17962382182528877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.026514,-0.007319,-0.277725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045,-1.596,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1956,-0.0133,0.6764,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-159.307,+002.323,-000.350,+00.1956,-00.0133,+00.6764,+00.045,-01.596,-09.417,-00.026514,-00.007319,-00.277725"
1666974658.423038,0,1666974658,382447004,IMU1_Frame,0,0,0,,0.01920765917348916,0.007044925580184524,-0.9841418916044006,0.1761992396179868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02958,-0.005042,-0.278415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.085,-1.59,-9.674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1938,-0.0033,0.674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-159.707,+002.309,-000.407,+00.1938,-00.0033,+00.6740,-00.085,-01.590,-09.674,-00.029580,-00.005042,-00.278415"
1666974658.4230478,0,1666974658,402708530,IMU1_Frame,0,0,0,,0.019010072816232623,0.007435305214015418,-0.9847472615790265,0.1727893636208674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02745,-0.010376,-0.27705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.051,-1.586,-9.295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1909,-0.0012,0.6628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-160.105,+002.293,-000.463,+00.1909,-00.0012,+00.6628,-00.051,-01.586,-09.295,-00.027450,-00.010376,-00.277050"
1666974658.4230607,0,1666974658,420002698,IMU1_Frame,0,0,0,,0.01881562989100773,0.007721820905094061,-0.9853343632396249,0.1694182344757414,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016203,-0.010903,-0.273188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.113,-1.488,-9.159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.191,0.0008,0.6639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-160.498,+002.275,-000.507,+00.1910,+00.0008,+00.6639,-00.113,-01.488,-09.159,-00.016203,-00.010903,-00.273188"
1666974658.4658499,0,1666974658,445581912,IMU1_Frame,0,0,0,,0.018624957559151913,0.00784226743395481,-0.9859087194274484,0.16605904598769425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004579,-0.009425,-0.270928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.034,-1.515,-9.093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1882,-0.0001,0.6782,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-160.889,+002.254,-000.532,+00.1882,-00.0001,+00.6782,+00.034,-01.515,-09.093,-00.004579,-00.009425,-00.270928"
1666974658.472215,0,1666974658,471857070,IMU1_Frame,0,0,0,,0.01838042792167925,0.007813923374577685,-0.9864713863494959,0.16271234244707858,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006433,-0.0182,-0.270128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.159,-1.297,-9.462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.192,-0.0012,0.6794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-161.278,+002.224,-000.541,+00.1920,-00.0012,+00.6794,+00.159,-01.297,-09.462,+00.006433,-00.018200,-00.270128"
1666974658.516209,0,1666974658,493772029,IMU1_Frame,0,0,0,,0.018103710148434784,0.007658407194778985,-0.9870245968638075,0.15936138071671785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014647,-0.024785,-0.269509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.181,-1.131,-9.743,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1901,-0.0042,0.6805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-161.667,+002.188,-000.536,+00.1901,-00.0042,+00.6805,+00.181,-01.131,-09.743,+00.014647,-00.024785,-00.269509"
1666974658.5594945,0,1666974658,519539117,IMU1_Frame,0,0,0,,0.01777503020612053,0.007381633811121309,-0.9875712302423824,0.15598918225632566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021717,-0.026712,-0.272309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004,-0.952,-10.282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1891,0.0028,0.6671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-162.058,+002.144,-000.518,+00.1891,+00.0028,+00.6671,-00.004,-00.952,-10.282,+00.021717,-00.026712,-00.272309"
1666974658.5595076,0,1666974658,545470714,IMU1_Frame,0,0,0,,0.017424131205247318,0.007068708750999468,-0.9881068924655344,0.1526145539273387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022918,-0.034885,-0.272754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018,-1.05,-9.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1938,0.0017,0.6629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-162.449,+002.097,-000.496,+00.1938,+00.0017,+00.6629,-00.018,-01.050,-09.854,+00.022918,-00.034885,-00.272754"
1666974658.602254,0,1666974658,568569898,IMU1_Frame,0,0,0,,0.017055040739657717,0.0068082798098500815,-0.9886345082620073,0.14921320982050604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016397,-0.031219,-0.273975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.033,-1.179,-10.171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1919,-0.0052,0.6784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-162.843,+002.049,-000.480,+00.1919,-00.0052,+00.6784,+00.033,-01.179,-10.171,+00.016397,-00.031219,-00.273975"
1666974658.602319,0,1666974658,594852685,IMU1_Frame,0,0,0,,0.016685147243677236,0.006665083701826808,-0.989150416421865,0.14580341632882093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006304,-0.02634,-0.276225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.066,-1.103,-10.178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1911,0.0087,0.6771,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-163.238,+002.003,-000.477,+00.1911,+00.0087,+00.6771,+00.066,-01.103,-10.178,+00.006304,-00.026340,-00.276225"
1666974658.6466117,0,1666974658,620164632,IMU1_Frame,0,0,0,,0.016344104134665718,0.006563886434801918,-0.9896548038968118,0.14238382906379957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005328,-0.021436,-0.274474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.159,-1.115,-10.596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1891,-0.0061,0.6749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-163.634,+001.961,-000.478,+00.1891,-00.0061,+00.6749,-00.159,-01.115,-10.596,+00.005328,-00.021436,-00.274474"
1666974658.6501963,0,1666974658,649871587,IMU1_Frame,0,0,0,,0.016121795380490224,0.006367897481842523,-0.9901413119540289,0.1389953954536791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019067,-0.017143,-0.273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.106,-1.386,-9.886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1872,-0.0061,0.6748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-164.026,+001.931,-000.466,+00.1872,-00.0061,+00.6748,-00.106,-01.386,-09.886,+00.019067,-00.017143,-00.273000"
1666974658.6968334,0,1666974658,668135643,IMU1_Frame,0,0,0,,0.016011183019750522,0.006056839958103559,-0.9906152998380389,0.13560340864013143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031366,-0.004947,-0.270418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.057,-1.379,-10.581,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1843,0.0059,0.6502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-164.418,+001.912,-000.439,+00.1843,+00.0059,+00.6502,-00.057,-01.379,-10.581,+00.031366,-00.004947,-00.270418"
1666974658.7378743,0,1666974658,697281360,IMU1_Frame,0,0,0,,0.015994449648614316,0.005688672748808412,-0.9910788077984353,0.1321915780813108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.032898,-0.003295,-0.273608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.119,-1.625,-9.964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1824,-0.0089,0.6758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-164.812,+001.903,-000.404,+00.1824,-00.0089,+00.6758,-00.119,-01.625,-09.964,+00.032898,-00.003295,-00.273608"
1666974658.7378867,0,1666974658,719485998,IMU1_Frame,0,0,0,,0.01607186359402977,0.00532383247039926,-0.9915333835649767,0.12874354851654082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031967,0.004911,-0.279892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.137,-1.791,-9.943,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1834,-0.005,0.678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-165.210,+001.905,-000.368,+00.1834,-00.0050,+00.6780,-00.137,-01.791,-09.943,+00.031967,+00.004911,-00.279892"
1666974658.7834804,0,1666974658,745478391,IMU1_Frame,0,0,0,,0.016239182806683055,0.004995522446902087,-0.9919817638767316,0.12523383661479795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031285,0.015564,-0.283102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.071,-1.837,-10.008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1806,-0.0019,0.6767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-165.615,+001.918,-000.335,+00.1806,-00.0019,+00.6767,+00.071,-01.837,-10.008,+00.031285,+00.015564,-00.283102"
1666974658.783491,0,1666974658,769000291,IMU1_Frame,0,0,0,,0.016420964116793637,0.004675737249334771,-0.9924257908663472,0.1216533560653202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.024508,0.005767,-0.291026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003,-2.177,-9.984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1816,-0.0029,0.679,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-166.028,+001.933,-000.303,+00.1816,-00.0029,+00.6790,+00.003,-02.177,-09.984,+00.024508,+00.005767,-00.291026"
1666974658.8282256,0,1666974658,794862508,IMU1_Frame,0,0,0,,0.016596947446500136,0.004387774893464754,-0.992867985552936,0.11797648931459671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027719,0.006882,-0.298419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.394,-2.063,-9.337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1741,0.0132,0.6574,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-166.452,+001.948,-000.275,+00.1741,+00.0132,+00.6574,+00.394,-02.063,-09.337,+00.027719,+00.006882,-00.298419"
1666974658.8282385,0,1666974658,820104360,IMU1_Frame,0,0,0,,0.0166924030483003,0.004096672750705473,-0.9933087731187148,0.11420272412793164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028673,0.002266,-0.305597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.432,-1.768,-9.622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1704,0.0144,0.6805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-166.887,+001.954,-000.248,+00.1704,+00.0144,+00.6805,+00.432,-01.768,-09.622,+00.028673,+00.002266,-00.305597"
